# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Thu Jun 17 10:33:36 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.62, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0099013 -0.18000 8.17609 1.1990910769 2.5067698956    1.199  0.341  3.8193  4.405    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.256e-01 2.646e-01 1.747e-03 4.769e-04 4.332e-03 -1.000 9.809e-03 3.919 5.220 5.156 4.550 4.160 3.787 3.314 3.021 2.961
0.0099013 -0.18000 8.17609 1.2489900589 2.5133345127    1.249  0.424  3.8290  4.379    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-13      0.00 7.257e-01 2.645e-01 1.746e-03 4.768e-04 4.331e-03 -1.000 9.856e-03 3.710 4.970 4.909 4.335 3.964 3.607 3.155 2.883 2.824
0.0099013 -0.18000 8.17609 1.2988889217 2.5193226337    1.299  0.504  3.8390  4.356    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.256e-01 2.646e-01 1.746e-03 4.769e-04 4.333e-03 -1.000 9.855e-03 3.511 4.740 4.674 4.130 3.778 3.438 3.009 2.756 2.699
0.0099013 -0.18000 8.17609 1.3487880230 2.5248041153    1.349  0.579  3.8498  4.340    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.257e-01 2.645e-01 1.746e-03 4.768e-04 4.331e-03 -1.000 9.850e-03 3.322 4.523 4.449 3.934 3.604 3.282 2.877 2.645 2.590
0.0099013 -0.18000 8.17609 1.3986871243 2.5298383236    1.399  0.650  3.8624  4.335    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.258e-01 2.644e-01 1.745e-03 4.767e-04 4.330e-03 -1.000 9.840e-03 3.144 4.321 4.233 3.752 3.446 3.146 2.769 2.561 2.507
0.0099013 -0.18000 8.17609 1.4365975857 2.5333952904    1.437  0.701  3.8733  4.340    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.259e-01 2.643e-01 1.745e-03 4.766e-04 4.329e-03 -1.000 9.824e-03 3.017 4.177 4.075 3.621 3.337 3.056 2.702 2.514 2.461
0.0099013 -0.18000 8.17609 1.4485861063 2.5344755650    1.449  0.717  3.8767  4.341    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.259e-01 2.643e-01 1.745e-03 4.766e-04 4.329e-03 -1.000 9.820e-03 2.977 4.133 4.026 3.581 3.303 3.028 2.681 2.499 2.446
0.0099013 -0.18000 8.17609 1.4984848499 2.5387597084    1.499  0.782  3.8913  4.349    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.260e-01 2.643e-01 1.745e-03 4.765e-04 4.328e-03 -1.000 9.789e-03 2.814 3.953 3.826 3.416 3.167 2.918 2.601 2.444 2.393
0.0099013 -0.18000 8.17609 1.5483839512 2.5427277088    1.548  0.846  3.9054  4.356    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.260e-01 2.642e-01 1.744e-03 4.763e-04 4.327e-03 -1.000 9.826e-03 2.656 3.782 3.638 3.262 3.041 2.816 2.525 2.391 2.340
0.0099013 -0.18000 8.17609 1.5982830524 2.5464119911    1.598  0.906  3.9185  4.361    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.65e-14      0.00 7.261e-01 2.641e-01 1.744e-03 4.762e-04 4.326e-03 -1.000 9.818e-03 2.505 3.622 3.463 3.121 2.925 2.722 2.455 2.338 2.289
0.0099013 -0.18000 8.17609 1.6354242563 2.5489873886    1.635  0.949  3.9277  4.365    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -5e-14      0.00 7.262e-01 2.640e-01 1.743e-03 4.761e-04 4.325e-03 -1.000 9.812e-03 2.396 3.508 3.342 3.024 2.845 2.656 2.405 2.300 2.250
0.0099013 -0.18000 8.17609 1.6481819153 2.5498411655    1.648  0.964  3.9308  4.366    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-14      0.00 7.262e-01 2.640e-01 1.743e-03 4.761e-04 4.325e-03 -1.000 9.812e-03 2.360 3.469 3.302 2.992 2.819 2.634 2.388 2.286 2.237
