# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Dec 11 01:17:07 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.45, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.017873 0.09000 9.39794 1.5729566813 2.5445756912    1.573  1.140  3.6952  3.227    3 1.919 4.577 3.712 2.644 2.002 1.467 0.696 0.140 0.041
0.017873 0.09000 9.39794 1.5734119415 2.5446093082    1.573  1.187  3.6927  3.170    3 1.802 4.507 3.618 2.539 1.890 1.350 0.570 0.007 -0.093
0.017873 0.09000 9.39794 1.5738662481 2.5446426868    1.574  1.235  3.6903  3.113    3 1.683 4.434 3.522 2.431 1.776 1.232 0.443 -0.127 -0.228
0.017873 0.09000 9.39794 1.5744100809 2.5446829796    1.574  1.292  3.6873  3.044    3 1.540 4.350 3.410 2.304 1.641 1.090 0.291 -0.288 -0.391
0.017873 0.09000 9.39794 1.5749528408 2.5447227955    1.575  1.348  3.6844  2.976    3 1.400 4.267 3.298 2.179 1.508 0.951 0.140 -0.447 -0.551
0.017873 0.09000 9.39794 1.5754066706 2.5447561741    1.575  1.395  3.6819  2.920    3 1.283 4.199 3.206 2.075 1.397 0.836 0.016 -0.578 -0.684
0.017873 0.09000 9.39794 1.5759016275 2.5447926521    1.576  1.446  3.6792  2.858    3 1.155 4.127 3.106 1.963 1.277 0.710 -0.120 -0.722 -0.830
0.017873 0.09000 9.39794 1.5763220787 2.5448236465    1.576  1.490  3.6767  2.804    3 1.045 4.068 3.021 1.867 1.174 0.601 -0.238 -0.848 -0.957
0.017873 0.09000 9.39794 1.5766892433 2.5448505878    1.576  1.529  3.6745  2.756    3 0.947 4.017 2.947 1.782 1.083 0.505 -0.343 -0.959 -1.070
0.017873 0.09000 9.39794 1.5771003962 2.5448808670    1.577  1.574  3.6719  2.701    3 0.835 3.960 2.862 1.685 0.979 0.396 -0.462 -1.086 -1.199
0.017873 0.09000 9.39794 1.5774646997 2.5449075699    1.577  1.614  3.6694  2.652    3 0.735 3.911 2.787 1.599 0.886 0.297 -0.570 -1.201 -1.315
0.017873 0.09000 9.39794 1.5778585672 2.5449364185    1.577  1.659  3.6667  2.596    3 0.623 3.859 2.706 1.505 0.783 0.188 -0.689 -1.329 -1.445
0.017873 0.09000 9.39794 1.5782315731 2.5449638367    1.578  1.702  3.6640  2.542    3 0.514 3.809 2.627 1.413 0.683 0.082 -0.806 -1.454 -1.572
0.017873 0.09000 9.39794 1.5785930157 2.5449903011    1.578  1.745  3.6613  2.488    3 0.407 3.765 2.550 1.323 0.585 -0.022 -0.921 -1.577 -1.697
0.017873 0.09000 9.39794 1.5789332390 2.5450150967    1.579  1.784  3.6588  2.440    3 0.311 3.739 2.487 1.244 0.497 -0.116 -1.025 -1.688 -1.809
0.017873 0.09000 9.39794 1.5793192387 2.5450434685    1.579  1.820  3.6565  2.394    3 0.220 3.716 2.429 1.170 0.414 -0.205 -1.123 -1.793 -1.916
0.017873 0.09000 9.39794 1.5798548460 2.5450825691    1.579  1.856  3.6542  2.350    3 0.131 3.694 2.371 1.098 0.333 -0.292 -1.218 -1.894 -2.019
0.017873 0.09000 9.39794 1.5801064968 2.5451009274    1.580  1.838  3.6555  2.373    3 0.176 3.702 2.399 1.133 0.373 -0.248 -1.170 -1.842 -1.966
0.017873 0.09000 9.39794 1.5803723335 2.5451204777    1.580  1.808  3.6575  2.411    3 0.250 3.717 2.445 1.192 0.440 -0.176 -1.089 -1.756 -1.878
0.017873 0.09000 9.39794 1.5805479288 2.5451331139    1.580  1.770  3.6601  2.459    3 0.344 3.736 2.503 1.268 0.526 -0.084 -0.988 -1.647 -1.767
0.017873 0.09000 9.39794 1.5806972980 2.5451440811    1.580  1.730  3.6628  2.510    3 0.446 3.766 2.571 1.352 0.619 0.015 -0.878 -1.529 -1.648
0.017873 0.09000 9.39794 1.5808606148 2.5451560020    1.580  1.682  3.6660  2.570    3 0.564 3.815 2.655 1.450 0.727 0.130 -0.750 -1.392 -1.509
0.017873 0.09000 9.39794 1.5809940100 2.5451657772    1.581  1.644  3.6685  2.618    3 0.659 3.856 2.722 1.529 0.813 0.222 -0.649 -1.283 -1.398
0.017873 0.09000 9.39794 1.5811619759 2.5451779366    1.581  1.602  3.6712  2.672    3 0.766 3.903 2.799 1.619 0.911 0.326 -0.534 -1.160 -1.272
0.017873 0.09000 9.39794 1.5813165903 2.5451893806    1.581  1.571  3.6732  2.710    3 0.841 3.937 2.854 1.683 0.981 0.401 -0.452 -1.072 -1.184
0.017873 0.09000 9.39794 1.5814833641 2.5452015400    1.581  1.591  3.6720  2.686    3 0.793 3.913 2.818 1.641 0.936 0.353 -0.505 -1.128 -1.240
0.017873 0.09000 9.39794 1.5818752050 2.5452301502    1.581  1.635  3.6693  2.631    3 0.683 3.861 2.737 1.548 0.834 0.246 -0.622 -1.254 -1.368
0.017873 0.09000 9.39794 1.5823642015 2.5452656746    1.582  1.680  3.6665  2.576    3 0.571 3.810 2.655 1.453 0.731 0.136 -0.742 -1.383 -1.499
0.017873 0.09000 9.39794 1.5828522444 2.5453011990    1.582  1.723  3.6638  2.522    3 0.463 3.761 2.577 1.363 0.633 0.031 -0.858 -1.506 -1.624
0.017873 0.09000 9.39794 1.5833723545 2.5453391075    1.583  1.769  3.6609  2.464    3 0.348 3.721 2.498 1.267 0.527 -0.081 -0.981 -1.638 -1.758
0.017873 0.09000 9.39794 1.5838524103 2.5453739166    1.583  1.812  3.6581  2.410    3 0.241 3.694 2.429 1.179 0.429 -0.186 -1.097 -1.762 -1.884
0.017873 0.09000 9.39794 1.5843290091 2.5454087257    1.584  1.855  3.6553  2.355    3 0.131 3.667 2.358 1.090 0.329 -0.293 -1.215 -1.888 -2.012
0.017873 0.09000 9.39794 1.5847786665 2.5454413891    1.584  1.898  3.6525  2.302    3 0.025 3.643 2.291 1.004 0.233 -0.396 -1.329 -2.011 -2.136
0.017873 0.09000 9.39794 1.5852152109 2.5454728603    1.585  1.941  3.6496  2.247    3 -0.082 3.620 2.224 0.918 0.136 -0.500 -1.445 -2.135 -2.262
0.017873 0.09000 9.39794 1.5856368542 2.5455036163    1.585  1.985  3.6466  2.192    3 -0.191 3.601 2.158 0.832 0.039 -0.606 -1.562 -2.260 -2.391
0.017873 0.09000 9.39794 1.5860214233 2.5455315113    1.586  2.026  3.6437  2.139    3 -0.296 3.585 2.096 0.751 -0.053 -0.706 -1.675 -2.382 -2.514
0.017873 0.09000 9.39794 1.5863864422 2.5455579758    1.586  2.069  3.6408  2.085    3 -0.401 3.569 2.033 0.669 -0.147 -0.808 -1.788 -2.503 -2.638
0.017873 0.09000 9.39794 1.5867314339 2.5455827713    1.586  2.111  3.6378  2.031    3 -0.507 3.558 1.974 0.590 -0.238 -0.908 -1.901 -2.625 -2.763
0.017873 0.09000 9.39794 1.5870541334 2.5456061363    1.587  2.152  3.6349  1.978    3 -0.611 3.535 1.915 0.510 -0.327 -1.008 -2.013 -2.744 -2.884
0.017873 0.09000 9.39794 1.5873558521 2.5456280708    1.587  2.194  3.6319  1.924    3 -0.715 3.497 1.856 0.429 -0.416 -1.105 -2.122 -2.857 -3.003
0.017873 0.09000 9.39794 1.5874862671 2.5456373692    1.587  2.213  3.6305  1.900    3 -0.763 3.480 1.829 0.392 -0.457 -1.149 -2.173 -2.909 -3.057
0.017873 0.09000 9.39794 1.5876359940 2.5456483364    1.587  2.235  3.6290  1.872    3 -0.816 3.459 1.799 0.350 -0.502 -1.199 -2.229 -2.968 -3.119
