# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Dec 10 23:24:41 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.017873 0.09000 9.39794 1.5720436573 2.5445082188    1.572  1.051  3.7003  3.337    3 2.142 4.007 3.309 2.393 1.850 1.419 0.807 0.314 0.247
0.017873 0.09000 9.39794 1.5725005865 2.5445420742    1.572  1.095  3.6977  3.282    3 2.033 3.949 3.225 2.297 1.747 1.310 0.689 0.188 0.120
0.017873 0.09000 9.39794 1.5729566813 2.5445756912    1.573  1.140  3.6952  3.227    3 1.919 3.883 3.135 2.195 1.638 1.196 0.566 0.058 -0.011
0.017873 0.09000 9.39794 1.5734119415 2.5446093082    1.573  1.187  3.6927  3.170    3 1.802 3.813 3.041 2.089 1.526 1.080 0.440 -0.075 -0.145
0.017873 0.09000 9.39794 1.5738662481 2.5446426868    1.574  1.235  3.6903  3.113    3 1.683 3.741 2.945 1.982 1.413 0.961 0.313 -0.209 -0.280
0.017873 0.09000 9.39794 1.5744100809 2.5446829796    1.574  1.292  3.6873  3.044    3 1.540 3.657 2.833 1.855 1.277 0.819 0.160 -0.370 -0.443
0.017873 0.09000 9.39794 1.5749528408 2.5447227955    1.575  1.348  3.6844  2.976    3 1.400 3.574 2.722 1.730 1.144 0.680 0.010 -0.529 -0.603
0.017873 0.09000 9.39794 1.5754066706 2.5447561741    1.575  1.395  3.6819  2.920    3 1.283 3.506 2.630 1.626 1.034 0.565 -0.114 -0.660 -0.736
0.017873 0.09000 9.39794 1.5759016275 2.5447926521    1.576  1.446  3.6792  2.858    3 1.155 3.434 2.530 1.514 0.914 0.439 -0.251 -0.805 -0.882
0.017873 0.09000 9.39794 1.5763220787 2.5448236465    1.576  1.490  3.6767  2.804    3 1.045 3.375 2.446 1.418 0.811 0.331 -0.368 -0.930 -1.008
0.017873 0.09000 9.39794 1.5766892433 2.5448505878    1.576  1.529  3.6745  2.756    3 0.947 3.325 2.371 1.333 0.720 0.235 -0.473 -1.042 -1.121
0.017873 0.09000 9.39794 1.5771003962 2.5448808670    1.577  1.574  3.6719  2.701    3 0.835 3.268 2.287 1.237 0.616 0.125 -0.593 -1.169 -1.250
0.017873 0.09000 9.39794 1.5774646997 2.5449075699    1.577  1.614  3.6694  2.652    3 0.735 3.219 2.213 1.151 0.523 0.027 -0.700 -1.284 -1.367
0.017873 0.09000 9.39794 1.5778585672 2.5449364185    1.577  1.659  3.6667  2.596    3 0.623 3.167 2.132 1.057 0.421 -0.082 -0.820 -1.411 -1.497
0.017873 0.09000 9.39794 1.5782315731 2.5449638367    1.578  1.702  3.6640  2.542    3 0.514 3.118 2.053 0.965 0.321 -0.188 -0.936 -1.536 -1.623
0.017873 0.09000 9.39794 1.5785930157 2.5449903011    1.578  1.745  3.6613  2.488    3 0.407 3.073 1.977 0.876 0.222 -0.292 -1.051 -1.659 -1.748
0.017873 0.09000 9.39794 1.5789332390 2.5450150967    1.579  1.784  3.6588  2.440    3 0.311 3.048 1.914 0.796 0.134 -0.387 -1.155 -1.770 -1.861
0.017873 0.09000 9.39794 1.5793192387 2.5450434685    1.579  1.820  3.6565  2.394    3 0.220 3.026 1.856 0.723 0.052 -0.475 -1.253 -1.875 -1.967
0.017873 0.09000 9.39794 1.5798548460 2.5450825691    1.579  1.856  3.6542  2.350    3 0.131 3.003 1.799 0.650 -0.029 -0.562 -1.348 -1.977 -2.071
0.017873 0.09000 9.39794 1.5801064968 2.5451009274    1.580  1.838  3.6555  2.373    3 0.176 3.011 1.826 0.686 0.011 -0.518 -1.300 -1.925 -2.018
0.017873 0.09000 9.39794 1.5803723335 2.5451204777    1.580  1.808  3.6575  2.411    3 0.250 3.026 1.872 0.745 0.078 -0.446 -1.220 -1.839 -1.930
0.017873 0.09000 9.39794 1.5805479288 2.5451331139    1.580  1.770  3.6601  2.459    3 0.344 3.045 1.930 0.820 0.163 -0.355 -1.118 -1.729 -1.819
0.017873 0.09000 9.39794 1.5806972980 2.5451440811    1.580  1.730  3.6628  2.510    3 0.446 3.074 1.997 0.904 0.256 -0.255 -1.008 -1.611 -1.699
0.017873 0.09000 9.39794 1.5808606148 2.5451560020    1.580  1.682  3.6660  2.570    3 0.564 3.123 2.081 1.002 0.364 -0.140 -0.881 -1.475 -1.560
0.017873 0.09000 9.39794 1.5809940100 2.5451657772    1.581  1.644  3.6685  2.618    3 0.659 3.164 2.148 1.081 0.450 -0.048 -0.779 -1.365 -1.449
0.017873 0.09000 9.39794 1.5811619759 2.5451779366    1.581  1.602  3.6712  2.672    3 0.766 3.210 2.224 1.170 0.548 0.056 -0.664 -1.242 -1.324
0.017873 0.09000 9.39794 1.5813165903 2.5451893806    1.581  1.571  3.6732  2.710    3 0.841 3.245 2.279 1.235 0.618 0.130 -0.583 -1.155 -1.235
0.017873 0.09000 9.39794 1.5814833641 2.5452015400    1.581  1.591  3.6720  2.686    3 0.793 3.221 2.243 1.193 0.573 0.082 -0.635 -1.210 -1.292
0.017873 0.09000 9.39794 1.5818752050 2.5452301502    1.581  1.635  3.6693  2.631    3 0.683 3.169 2.162 1.100 0.472 -0.025 -0.753 -1.336 -1.420
0.017873 0.09000 9.39794 1.5823642015 2.5452656746    1.582  1.680  3.6665  2.576    3 0.571 3.118 2.081 1.005 0.369 -0.134 -0.873 -1.465 -1.550
0.017873 0.09000 9.39794 1.5828522444 2.5453011990    1.582  1.723  3.6638  2.522    3 0.463 3.070 2.003 0.915 0.270 -0.239 -0.988 -1.589 -1.676
0.017873 0.09000 9.39794 1.5833723545 2.5453391075    1.583  1.769  3.6609  2.464    3 0.348 3.030 1.925 0.819 0.165 -0.351 -1.112 -1.721 -1.810
0.017873 0.09000 9.39794 1.5838524103 2.5453739166    1.583  1.812  3.6581  2.410    3 0.241 3.003 1.855 0.731 0.067 -0.456 -1.228 -1.845 -1.936
0.017873 0.09000 9.39794 1.5843290091 2.5454087257    1.584  1.855  3.6553  2.355    3 0.131 2.976 1.786 0.643 -0.033 -0.563 -1.345 -1.970 -2.064
0.017873 0.09000 9.39794 1.5847786665 2.5454413891    1.584  1.898  3.6525  2.302    3 0.025 2.953 1.719 0.557 -0.129 -0.666 -1.460 -2.093 -2.188
0.017873 0.09000 9.39794 1.5852152109 2.5454728603    1.585  1.941  3.6496  2.247    3 -0.082 2.930 1.652 0.471 -0.226 -0.770 -1.575 -2.217 -2.314
0.017873 0.09000 9.39794 1.5856368542 2.5455036163    1.585  1.985  3.6466  2.192    3 -0.191 2.912 1.587 0.386 -0.322 -0.876 -1.693 -2.343 -2.442
0.017873 0.09000 9.39794 1.5860214233 2.5455315113    1.586  2.026  3.6437  2.139    3 -0.296 2.897 1.525 0.305 -0.415 -0.976 -1.805 -2.464 -2.566
0.017873 0.09000 9.39794 1.5863864422 2.5455579758    1.586  2.069  3.6408  2.085    3 -0.401 2.881 1.463 0.223 -0.508 -1.078 -1.918 -2.585 -2.690
0.017873 0.09000 9.39794 1.5867314339 2.5455827713    1.586  2.111  3.6378  2.031    3 -0.507 2.870 1.404 0.144 -0.599 -1.178 -2.031 -2.708 -2.814
0.017873 0.09000 9.39794 1.5870541334 2.5456061363    1.587  2.152  3.6349  1.978    3 -0.611 2.848 1.345 0.064 -0.688 -1.277 -2.143 -2.826 -2.936
0.017873 0.09000 9.39794 1.5873558521 2.5456280708    1.587  2.194  3.6319  1.924    3 -0.715 2.810 1.287 -0.017 -0.777 -1.374 -2.252 -2.939 -3.055
